algo,arch,scale,query,reln,limit,reps,eps,pre_eps,run_eps,nosy_ans,gsens,bias_ans,true_ans,nosy_ans_list,bias_ans_list,gsens_list,avg_time,time_list
TSensDP,snap_facebook,1,q_4star_0ffe47,source_348_circle_4d72cf,100,20,1.0,0.5,0.5,504.7876303121589,73.2,570.15,786.0,"[1255.2858578809569, 558.5433068533863, 985.5688950975903, 9.263256590361925, 734.1254903280803, 794.0561679956386, 9.25391369270429, 558.5663161023067, 806.7708712087389, 12.703648871657387, 10.797072485240815, -48.29055745926382, 9.276288767598096, 789.0255420015072, 364.1971659440409, 734.5167478439505, -67.46663747640355, 702.1816275528504, 1057.525675222875, 819.851956739361]","[786.0, 786.0, 786.0, 11.0, 786.0, 786.0, 11.0, 786.0, 773.0, 11.0, 11.0, 786.0, 11.0, 786.0, 357.0, 786.0, 786.0, 786.0, 786.0, 786.0]","[444, 48, 85, 1, 99, 79, 1, 27, 12, 1, 1, 238, 1, 45, 4, 51, 138, 78, 63, 48]",0.675425922870636,"[0.6629397869110107, 0.7285470962524414, 0.6663162708282471, 0.6318807601928711, 0.6558248996734619, 0.6963644027709961, 0.6740498542785645, 0.6438813209533691, 0.6503016948699951, 0.7343709468841553, 0.674992561340332, 0.6353917121887207, 0.6814749240875244, 0.7002255916595459, 0.6576378345489502, 0.7361302375793457, 0.6670608520507812, 0.7060573101043701, 0.6327290534973145, 0.6723413467407227]"
TSensDP,snap_facebook,1,q_4star_0ffe47,source_348_circle_4d72cf,1000,20,1.0,0.5,0.5,851.8056842340433,350.3,469.65,786.0,"[3641.7652525954377, 10.82576951816152, 11.50078598935953, 9.11698950598585, 12.838802339379086, 1423.206575704189, 7.995100263389217, 758.8240626214833, 827.0687185100725, -373.5193373821396, 675.8692177850636, 13.028976936010512, 12.782297263375881, 9.98684760049605, 5037.120083116367, 1251.9091344194348, 617.3012403573483, 1564.4935373802964, 1519.1558009266637, 4.843829230491695]","[786.0, 11.0, 11.0, 11.0, 11.0, 786.0, 11.0, 786.0, 786.0, 786.0, 659.0, 11.0, 786.0, 11.0, 786.0, 786.0, 786.0, 786.0, 786.0, 11.0]","[492, 1, 1, 1, 1, 860, 1, 165, 155, 307, 8, 1, 1037, 1, 1258, 366, 746, 181, 1423, 1]",0.6726604580879212,"[0.750913143157959, 0.6782746315002441, 0.6871416568756104, 0.6398277282714844, 0.6445169448852539, 0.6908049583435059, 0.672705888748169, 0.7139718532562256, 0.646430253982544, 0.6806819438934326, 0.645805835723877, 0.726898193359375, 0.6704752445220947, 0.683213472366333, 0.6579461097717285, 0.6486120223999023, 0.6460669040679932, 0.6109435558319092, 0.7262790203094482, 0.631699800491333]"
TSensDP,snap_facebook,1,q_4path_b27cc5,source_348_circle_4d72cf,100,20,1.0,0.5,0.5,16688105.355640255,17403.85,16666887.6,17555419.0,"[16686923.69841973, 16781985.84675335, 16523935.894825494, 16533428.923499616, 16780587.887898833, 16698412.44120767, 16739506.162380489, 16746221.67861833, 16553457.439247122, 16854468.978143208, 16913490.15502449, 16653633.688417451, 16465554.22427676, 16854235.14592236, 16456704.741440393, 16527415.24233189, 16695650.529480169, 16829635.973721944, 16836135.971776936, 16630722.489418874]","[16591259.0, 16695061.0, 16522813.0, 16456035.0, 16730277.0, 16695061.0, 16695061.0, 16695061.0, 16522813.0, 16873582.0, 16909803.0, 16695061.0, 16522813.0, 16837432.0, 16341967.0, 16522813.0, 16730277.0, 16837432.0, 16837432.0, 16625699.0]","[17127, 17378, 17031, 16593, 17632, 17408, 17475, 17385, 17058, 18087, 18233, 17466, 16973, 17938, 16192, 17096, 17626, 18048, 18034, 17297]",0.81251300573349,"[0.845562219619751, 0.8497564792633057, 0.7494161128997803, 0.784172773361206, 0.8341805934906006, 0.8127100467681885, 0.7566847801208496, 0.7641201019287109, 0.8087494373321533, 0.786261796951294, 0.8299152851104736, 0.7512757778167725, 0.7732489109039307, 0.8456676006317139, 0.8567221164703369, 0.811969518661499, 0.888289213180542, 0.8704526424407959, 0.8227267265319824, 0.8083779811859131]"
TSensDP,snap_facebook,1,q_4path_b27cc5,source_348_circle_4d72cf,10000,20,1.0,0.5,0.5,16688846.643640699,17404.7,16677025.4,17555419.0,"[16296291.520249197, 16131386.320073595, 16905950.488468803, 16910746.83698341, 16358324.34135425, 16470939.448350804, 16607141.563526487, 16280370.74957184, 16410236.058064107, 16729890.013220562, 16501796.743815416, 16829275.86673019, 16698972.042704886, 17160131.025066487, 17169448.329351723, 16969224.228849426, 16818263.494780272, 16878927.099649157, 16581025.711760402, 17068590.990243]","[16341967.0, 16167060.0, 16909803.0, 16873582.0, 16456035.0, 16456035.0, 16591259.0, 16230039.0, 16406854.0, 16695061.0, 16522813.0, 16819513.0, 16730277.0, 17076106.0, 17171862.0, 16946343.0, 16819513.0, 16837432.0, 16505943.0, 16983011.0]","[16181, 15689, 18167, 18103, 16554, 16441, 17183, 15837, 16334, 17370, 17048, 17858, 17623, 18866, 19446, 18273, 17907, 17949, 16869, 18396]",0.8244459271430971,"[0.8238120079040527, 0.7709500789642334, 0.8098325729370117, 0.8394639492034912, 0.8031344413757324, 0.8743705749511719, 0.8177666664123535, 0.728233814239502, 0.8070380687713623, 0.843454122543335, 0.8033792972564697, 0.8674583435058594, 0.8237268924713135, 0.8535373210906982, 0.8364300727844238, 0.839752197265625, 0.8568267822265625, 0.8678154945373535, 0.7670347690582275, 0.8549010753631592]"
TSensDP,snap_facebook,1,q_4path_b27cc5,source_348_circle_4d72cf,20000,20,1.0,0.5,0.5,16718633.408572948,17811.4,16696517.25,17555419.0,"[16907652.295858156, 16920599.861910414, 16480666.715888057, 16532391.44347589, 16274312.455511605, 16973336.909183487, 16524469.413010443, 16064109.629284186, 16813861.031052586, 16973289.77416949, 15755230.758989409, 16606798.810402857, 16679506.381756058, 17564995.228572108, 16689977.543203715, 17103954.371082332, 16520367.088657739, 17071734.58642695, 16673131.498126084, 17242282.37489738]","[16909803.0, 16909803.0, 16439610.0, 16505943.0, 16309688.0, 16964659.0, 16489293.0, 16042611.0, 16819513.0, 16837432.0, 15758291.0, 16660349.0, 16505943.0, 17555419.0, 16695061.0, 17076106.0, 16505943.0, 17038618.0, 16695061.0, 17211199.0]","[18252, 18269, 16395, 16675, 16075, 18317, 16642, 15426, 17902, 17990, 14531, 17343, 16665, 26272, 17583, 18978, 16836, 18626, 17360, 20091]",0.8276399374008179,"[0.8427543640136719, 0.8690629005432129, 0.8075354099273682, 0.8194584846496582, 0.8331153392791748, 0.8088991641998291, 0.8289761543273926, 0.8007950782775879, 0.8174872398376465, 0.7783322334289551, 0.704334020614624, 0.7434651851654053, 0.77716064453125, 1.0302367210388184, 0.8651554584503174, 0.8682751655578613, 0.7951946258544922, 0.846083402633667, 0.7780492305755615, 0.9384279251098633]"
TSensDP,snap_facebook,1,q_4path_b27cc5,source_348_circle_4d72cf,30000,20,1.0,0.5,0.5,16606346.547607027,19187.85,16603713.25,17555419.0,"[17145929.071403377, 17150376.565060247, 16428001.752884557, 16241801.973517861, 16383141.621448297, 16558949.498723181, 16599047.042007186, 15037036.323129613, 17013937.829926163, 16690669.52979943, 16924343.87551473, 16820038.28889259, 17197807.499252178, 15630453.320561104, 17543186.011837, 15533251.215021463, 17797477.109797224, 15457061.550032878, 17091560.617633976, 16882860.25569746]","[17152518.0, 17171862.0, 16456035.0, 16245911.0, 16277738.0, 16522813.0, 16591259.0, 15048488.0, 17038618.0, 16695061.0, 17020018.0, 16909803.0, 17191437.0, 15657044.0, 17555419.0, 15628470.0, 17555419.0, 15444152.0, 17038618.0, 16873582.0]","[19138, 19411, 16595, 15891, 15922, 16947, 17135, 13282, 18643, 17412, 18579, 18203, 19671, 14323, 31804, 14285, 45727, 14060, 18649, 18080]",0.8719468235969543,"[0.9073197841644287, 0.8247649669647217, 0.8136155605316162, 0.7750558853149414, 0.8224611282348633, 0.8642640113830566, 0.844698429107666, 0.7603514194488525, 0.9043822288513184, 0.8690633773803711, 0.7950351238250732, 0.8211517333984375, 0.9053809642791748, 0.7307116985321045, 1.1560413837432861, 0.8100392818450928, 1.3858013153076172, 0.7379903793334961, 0.8435807228088379, 0.8672270774841309]"
TSensDP,snap_facebook,1,q_4path_b27cc5,source_348_circle_4d72cf,50000,20,1.0,0.5,0.5,16293361.844603965,17105.5,16290205.25,17555419.0,"[17094343.37881004, 16259372.293148981, 16729723.736823088, 16855395.109344132, 17484335.98309127, 17421955.45125236, 16035477.329625383, 15374291.51400518, 17580039.45800253, 16361551.12098661, 16392151.835226245, 17465805.389746517, 16774777.015821211, 15782858.7638494, 16413368.313707924, 15404126.190088399, 13939287.142869603, 15915140.908101251, 14911899.825046716, 15671336.132532412]","[17001461.0, 16277738.0, 16730277.0, 16873582.0, 17464149.0, 17464149.0, 16027187.0, 15444152.0, 17555419.0, 16390567.0, 16277738.0, 17464149.0, 16819513.0, 15758291.0, 16390567.0, 15444152.0, 13941613.0, 15906019.0, 14916338.0, 15657044.0]","[18539, 15973, 17771, 18079, 22108, 22172, 15311, 13978, 26970, 16216, 15970, 22080, 17893, 14583, 16215, 13979, 11954, 14910, 13090, 14319]",0.8431415915489197,"[0.8463864326477051, 0.8045036792755127, 0.8169937133789062, 0.8929991722106934, 0.9233570098876953, 1.0181989669799805, 0.8247859477996826, 0.7813975811004639, 1.0577378273010254, 0.7947139739990234, 0.851492166519165, 0.9700443744659424, 0.8378911018371582, 0.7895801067352295, 0.8413584232330322, 0.7411153316497803, 0.7346014976501465, 0.7610838413238525, 0.7786753177642822, 0.7959153652191162]"
TSensDP,snap_facebook,1,q_4path_b27cc5,source_348_circle_4d72cf,100000,20,1.0,0.5,0.5,15640813.84370102,17059.25,15632599.4,17555419.0,"[17711812.75044715, 15273166.485455148, 14369656.1575588, 16184660.84514688, 16669545.476331837, 16352060.613404011, 16120082.525069896, 17445952.106284946, 15728785.110453982, 14799115.966555933, 16515721.429872572, 15460739.484874228, 8653425.995285777, 13584055.29283605, 15955531.066979792, 13624953.19918613, 17108131.338123996, 16133140.728671348, 17631903.42237822, 17493836.879103675]","[17555419.0, 15333056.0, 14269515.0, 16230039.0, 16660349.0, 16325797.0, 16120188.0, 17464149.0, 15758291.0, 14799077.0, 16522813.0, 15416242.0, 8656949.0, 13578954.0, 15906019.0, 13671587.0, 17152518.0, 16120188.0, 17555419.0, 17555419.0]","[24106, 13801, 12298, 15856, 17350, 16124, 15556, 22185, 14594, 12941, 17016, 13896, 8419, 11535, 14939, 11615, 19162, 15593, 39929, 24270]",0.8329607009887695,"[0.9807798862457275, 0.8024764060974121, 0.7526662349700928, 0.8393840789794922, 0.8210904598236084, 0.8101274967193604, 0.7716739177703857, 1.0102720260620117, 0.7342422008514404, 0.7133762836456299, 0.8584001064300537, 0.7712152004241943, 0.6797113418579102, 0.690436840057373, 0.7424466609954834, 0.6932218074798584, 0.8381509780883789, 0.8026268482208252, 1.4064397811889648, 0.9404754638671875]"
TSensDP,snap_facebook,1,q_triangle_8e3f9d,source_348_circle_4d72cf,1,20,1.0,0.5,0.5,30145.781700076037,42.4,30199.7,30699.0,"[30249.63996168778, 30097.047212649584, 29938.886717799924, 29493.309273313123, 30480.62372101785, 30596.675483506053, 29930.40070584616, 30205.526105113113, 30143.541107952697, 30125.13782674215, 29716.327546252076, 30473.523215264708, 29880.536959469297, 30384.510918070268, 30577.903420341376, 29557.17125662108, 30079.46301027369, 29930.046656865794, 30455.019173296267, 30600.34372943775]","[30140.0, 30060.0, 30060.0, 29672.0, 30489.0, 30581.0, 30311.0, 30311.0, 30140.0, 30060.0, 29672.0, 30581.0, 30182.0, 30311.0, 30581.0, 29561.0, 30060.0, 30060.0, 30581.0, 30581.0]","[40, 39, 39, 37, 45, 52, 43, 43, 40, 39, 37, 49, 42, 43, 47, 36, 39, 39, 49, 50]",0.5803403735160828,"[0.5606551170349121, 0.5908970832824707, 0.5215833187103271, 0.5108029842376709, 0.554879903793335, 0.5421020984649658, 0.5887210369110107, 0.5528168678283691, 0.5209140777587891, 0.5970325469970703, 0.6371583938598633, 0.5634853839874268, 0.542020320892334, 0.9413185119628906, 0.616248607635498, 0.5675311088562012, 0.5203144550323486, 0.5792653560638428, 0.5735416412353516, 0.5255186557769775]"
TSensDP,snap_facebook,1,q_triangle_8e3f9d,source_348_circle_4d72cf,10,20,1.0,0.5,0.5,30218.254997553653,43.65,30238.55,30699.0,"[30181.888159919665, 29568.367992485397, 30329.745893641648, 30561.34722184115, 30442.45171538639, 30732.352030829865, 30049.676959677447, 29966.34499125859, 30469.421332934024, 30496.03820751528, 30669.954417221743, 29295.152136587858, 30316.47474595048, 30203.38105743614, 29921.827236620888, 30449.081369781226, 30657.85254990487, 30244.969842390245, 29483.132045557264, 30325.64004413288]","[30311.0, 29561.0, 30311.0, 30311.0, 30399.0, 30581.0, 30140.0, 30060.0, 30489.0, 30581.0, 30699.0, 29277.0, 30311.0, 30399.0, 30311.0, 30399.0, 30489.0, 30182.0, 29561.0, 30399.0]","[43, 36, 43, 43, 44, 57, 41, 39, 45, 46, 61, 34, 43, 44, 43, 44, 45, 42, 36, 44]",0.5537551641464233,"[0.5802321434020996, 0.5216705799102783, 0.5751090049743652, 0.5291957855224609, 0.493377685546875, 0.5450541973114014, 0.5173888206481934, 0.5448899269104004, 0.5667166709899902, 0.6059536933898926, 0.5785300731658936, 0.5678536891937256, 0.5624246597290039, 0.5606033802032471, 0.581885576248169, 0.5639998912811279, 0.5024220943450928, 0.5713729858398438, 0.5294651985168457, 0.5769572257995605]"
