algo,arch,scale,query,reln,limit,reps,eps,pre_eps,run_eps,nosy_ans,gsens,bias_ans,true_ans,nosy_ans_list,bias_ans_list,gsens_list,avg_time,time_list
TSensDP,snap_facebook,1,q_4path_ad6799,source_686_circle_circle12,100,10,1.0,0.5,0.5,1790979.5244904198,15920.8,1776325.9,2807163.0,"[1678690.2448824341, 1766939.6961375289, 1718658.111801107, 1824692.6854632634, 1723708.660162986, 1921602.5644050096, 1782325.8925497844, 1799133.8969443056, 1785359.2454407744, 1908684.2471170065]","[1655259.0, 1758972.0, 1713231.0, 1758972.0, 1713231.0, 1927319.0, 1758972.0, 1774992.0, 1774992.0, 1927319.0]","[14195, 15729, 14857, 15991, 15001, 17348, 15750, 16534, 16379, 17424]",0.7747410297393799,"[0.7074539661407471, 0.7632012367248535, 0.7546272277832031, 0.8059563636779785, 0.7336597442626953, 0.8127522468566895, 0.7397971153259277, 0.8246963024139404, 0.7595012187957764, 0.8457648754119873]"
TSensDP,snap_facebook,1,q_4path_ad6799,source_686_circle_circle12,10000,10,1.0,0.5,0.5,1891458.2149149128,16758.9,1860115.7,2807163.0,"[1630133.7586216403, 1575759.2216402949, 1941207.6259433213, 1800077.8970065755, 2015876.1147696543, 2397982.1541357692, 1826137.2327990732, 1713192.2652828586, 2117573.372010042, 1896642.506939901]","[1600610.0, 1600610.0, 1945167.0, 1774992.0, 1963122.0, 2231575.0, 1808242.0, 1655259.0, 2094261.0, 1927319.0]","[13293, 13339, 17894, 16490, 18086, 20611, 16676, 14309, 19256, 17635]",0.7607778787612915,"[0.6582043170928955, 0.6909744739532471, 0.780799388885498, 0.7575254440307617, 0.8005595207214355, 0.8866593837738037, 0.7273972034454346, 0.7569713592529297, 0.7844564914703369, 0.7642312049865723]"
TSensDP,snap_facebook,1,q_4path_ad6799,source_686_circle_circle12,100000,10,1.0,0.5,0.5,1979261.570859145,27413.2,1999396.3,2807163.0,"[1865646.8845884532, 1006868.3295361757, 2476546.929817591, 2595593.744067469, 2806479.9813391655, 2868217.0744498814, 1567269.709913304, 2690269.4747828394, 614727.3940607529, 1300996.186035816]","[1892903.0, 977834.0, 2523018.0, 2807163.0, 2807163.0, 2807163.0, 1547838.0, 2667038.0, 627931.0, 1335912.0]","[17015, 9608, 26412, 73407, 45945, 38511, 12991, 31355, 6824, 12064]",1.0041805267333983,"[0.7710731029510498, 0.6059684753417969, 0.9590442180633545, 2.0292515754699707, 1.4509327411651611, 1.2880449295043945, 0.660508394241333, 1.1120455265045166, 0.48908257484436035, 0.6758537292480469]"
TSensDP,snap_facebook,1,q_4path_ad6799,source_686_circle_circle12,300000,10,1.0,0.5,0.5,1444926.6443385254,48362.3,1420013.0,2807163.0,"[3075438.8935676655, -3.3523026346178204, 155792.38882831667, 2703114.778511223, -0.041606610658586195, 2894538.8542303764, 2640179.0758817485, 2413340.8521180716, 566867.8704645459, -2.876307452370429]","[2807163.0, 0.0, 149402.0, 2807163.0, 0.0, 2807163.0, 2635998.0, 2448787.0, 544454.0, 0.0]","[294948, 1, 2536, 48073, 1, 78507, 30550, 22954, 6052, 1]",1.4613295793533323,"[6.917273759841919, 0.35417866706848145, 0.46581101417541504, 1.5460996627807617, 0.3368947505950928, 2.1331253051757812, 1.105443000793457, 0.899803638458252, 0.5358870029449463, 0.31877899169921875]"
TSensDP,snap_facebook,1,q_4path_ad6799,source_686_circle_circle12,500000,10,1.0,0.5,0.5,1893876.8057988847,65011.3,1968326.4,2807163.0,"[2874341.0749654467, 773930.3029457206, 2152799.6802639393, 2103291.5298681175, 2786333.867175964, 3358383.9711625907, 2702273.5983207743, -7.843920073923137, 2187425.0396693987, -3.1624630228207318]","[2807163.0, 775293.0, 2807163.0, 2807163.0, 2807163.0, 2807163.0, 2700248.0, 0.0, 2171908.0, 0.0]","[52417, 8005, 203342, 155880, 45546, 131677, 33700, 1, 19544, 1]",1.8369939565658568,"[1.5742583274841309, 0.5638906955718994, 5.031073808670044, 3.7945382595062256, 1.3866589069366455, 3.263408660888672, 1.1488010883331299, 0.3675966262817383, 0.8780088424682617, 0.36170434951782227]"
TSensDP,snap_facebook,1,q_4path_ad6799,source_686_circle_circle12,1000000,10,1.0,0.5,0.5,1713279.3525752616,137371.1,1761827.1,2807163.0,"[1.2349363219326317, 3114638.701989717, 2442212.824536705, 2406479.0659148237, -2.141336306575415, 2741189.9287793986, 777255.3194983478, 2780424.7248290633, 2870595.928795308, -2.062190761810679]","[0.0, 2807163.0, 2807163.0, 2807163.0, 0.0, 2807163.0, 775293.0, 2807163.0, 2807163.0, 0.0]","[1, 356195, 104119, 301697, 1, 352417, 7995, 109299, 141986, 1]",3.34204478263855,"[0.3946816921234131, 8.137853145599365, 2.65094256401062, 6.79780125617981, 0.31621503829956055, 7.965610027313232, 0.5329782962799072, 2.8171350955963135, 3.4805948734283447, 0.32663583755493164]"
TSensDP,snap_facebook,1,q_4star_c31edd,source_686_circle_circle4,1,10,1.0,0.5,0.5,1354.3799459158333,10.4,1355.3,1398.0,"[1218.2992648785255, 1310.3361790725235, 1441.9091566876555, 1338.5885622664707, 1340.2800958692733, 1333.0175596282163, 1419.6331279330734, 1332.1305266169202, 1437.701138717865, 1371.9038474878116]","[1219.0, 1336.0, 1398.0, 1336.0, 1336.0, 1336.0, 1398.0, 1398.0, 1398.0, 1398.0]","[8, 9, 12, 9, 9, 9, 15, 11, 11, 11]",0.5210089445114136,"[0.5189909934997559, 0.4926176071166992, 0.5222823619842529, 0.5259420871734619, 0.5226190090179443, 0.4987344741821289, 0.516556978225708, 0.5128486156463623, 0.5444097518920898, 0.5550875663757324]"
TSensDP,snap_facebook,1,q_4star_c31edd,source_686_circle_circle4,10,10,1.0,0.5,0.5,1225.969767413766,13.6,1207.8,1398.0,"[1359.9721186976626, 700.0047155617017, 1006.4215632109352, 1214.2908200226252, 1190.5625129243792, 1451.5993471228837, 1197.3591669706566, 1428.368888220224, 1453.1790717285521, 1257.9394696780405]","[1376.0, 669.0, 963.0, 1219.0, 1219.0, 1398.0, 1219.0, 1398.0, 1398.0, 1219.0]","[10, 6, 7, 8, 8, 36, 8, 24, 21, 8]",0.5247188806533813,"[0.5683169364929199, 0.5230565071105957, 0.4968717098236084, 0.49385666847229004, 0.5264618396759033, 0.5260982513427734, 0.5592877864837646, 0.4602789878845215, 0.5325117111206055, 0.560448408126831]"
TSensDP,snap_facebook,1,q_4star_c31edd,source_686_circle_circle4,30,10,1.0,0.5,0.5,1231.7201907208346,25.0,1170.9,1398.0,"[1311.3431935014141, 1378.3714781767096, 6.501117221158561, 957.4616250810948, 1541.2038949548212, 1372.2284739915362, 1194.1804988658728, 1902.645078079292, 1216.4771770107425, 1436.7893703257034]","[1398.0, 1336.0, 4.0, 963.0, 1398.0, 1398.0, 1219.0, 1398.0, 1219.0, 1376.0]","[35, 9, 1, 7, 54, 20, 8, 98, 8, 10]",0.5240560054779053,"[0.5334591865539551, 0.557957649230957, 0.531196117401123, 0.5407938957214355, 0.4917001724243164, 0.4942896366119385, 0.4989485740661621, 0.5148632526397705, 0.5601921081542969, 0.5171594619750977]"
TSensDP,snap_facebook,1,q_4star_c31edd,source_686_circle_circle4,50,10,1.0,0.5,0.5,944.3263306045424,28.3,949.3,1398.0,"[1381.085251940084, 1405.9958896120086, 1215.7796842071598, 1357.625582013273, 1392.7854760124978, 3.3273924484852335, 2.0835578911447614, 649.0780161796708, 1375.3240685831497, 660.1783871579502]","[1398.0, 1398.0, 1219.0, 1398.0, 1398.0, 4.0, 4.0, 669.0, 1336.0, 669.0]","[13, 20, 8, 185, 34, 1, 1, 6, 9, 6]",0.5115155458450318,"[0.5319414138793945, 0.5052392482757568, 0.49386048316955566, 0.5398313999176025, 0.4934060573577881, 0.5270695686340332, 0.5150599479675293, 0.4996798038482666, 0.4819352626800537, 0.5271322727203369]"
